case_id,task,resource,start_time,completion_time,ApplicationType,LoanGoal,RequestedAmount
513,W_Complete application,User_73,2020-01-03 09:51:50.857211,2020-01-03 10:01:49.588809,"New credit","Existing loan takeover","5671.762799200725"
517,W_Complete application,User_17,2020-01-03 09:58:36.570049,2020-01-03 10:04:44.376825,"New credit","Unknown","10009.016985510185"
519,W_Complete application,User_73,2020-01-03 10:01:49.588809,2020-01-03 10:06:36.818627,"New credit","Car","108.54131155664093"
520,W_Complete application,User_17,2020-01-03 10:04:44.376825,2020-01-03 10:07:04.045064,"New credit","Other, see explanation","42680.94218403634"
522,W_Complete application,User_17,2020-01-03 10:07:04.045064,2020-01-03 10:13:29.267686,"New credit","Home improvement","18640.445981209563"
521,W_Complete application,User_73,2020-01-03 10:06:36.818627,2020-01-03 10:14:13.286440,"New credit","Existing loan takeover","423.4477646236046"
518,W_Complete application,User_29,2020-01-03 10:00:53.876548,2020-01-03 10:14:29.163616,"New credit","Other, see explanation","6616.945786576515"
524,W_Complete application,User_73,2020-01-03 10:14:13.286440,2020-01-03 10:18:32.084976,"New credit","Car","0.010925210773477193"
523,W_Complete application,User_17,2020-01-03 10:13:29.267686,2020-01-03 10:21:45.226839,"New credit","Unknown","2066.1091028310184"
526,W_Complete application,User_73,2020-01-03 10:18:32.084976,2020-01-03 10:24:05.333342,"New credit","Car","21798.857389596757"
525,W_Complete application,User_29,2020-01-03 10:14:29.163616,2020-01-03 10:24:46.794775,"New credit","Car","44791.910999659725"
527,W_Complete application,User_17,2020-01-03 10:21:45.226839,2020-01-03 10:26:33.299414,"New credit","Existing loan takeover","15.62154075632319"
528,W_Complete application,User_73,2020-01-03 10:24:05.333342,2020-01-03 10:30:23.331193,"New credit","Unknown","16878.463937121145"
530,W_Complete application,User_17,2020-01-03 10:26:33.299414,2020-01-03 10:30:56.065219,"New credit","Caravan / Camper","36.080175036038646"
529,W_Complete application,User_29,2020-01-03 10:24:46.794775,2020-01-03 10:32:28.436115,"New credit","Home improvement","11043.645854234963"
531,W_Call after offers,User_73,2020-01-03 10:30:23.331193,2020-01-03 10:33:48.988756,"Limit raise","Car","34.83653867890234"
532,W_Complete application,User_17,2020-01-03 10:30:56.065219,2020-01-03 10:36:39.155479,"Limit raise","Unknown","18119.031980257718"
534,W_Complete application,User_73,2020-01-03 10:33:48.988756,2020-01-03 10:38:04.598385,"New credit","Home improvement","71848.27695718028"
533,W_Complete application,User_29,2020-01-03 10:32:28.436115,2020-01-03 10:41:03.405100,"Limit raise","Existing loan takeover","33118.54470273071"
535,W_Complete application,User_17,2020-01-03 10:36:39.155479,2020-01-03 10:43:22.174347,"New credit","Car","29390.620241885736"
536,W_Complete application,User_73,2020-01-03 10:38:04.598385,2020-01-03 10:44:22.648094,"New credit","Home improvement","46645.00380633974"
539,W_Complete application,User_73,2020-01-03 10:44:22.648094,2020-01-03 10:49:08.300528,"New credit","Remaining debt home","91211.07464869526"
538,W_Complete application,User_17,2020-01-03 10:43:22.174347,2020-01-03 10:49:40.192810,"New credit","Remaining debt home","606.2408043003535"
537,W_Complete application,User_29,2020-01-03 10:41:03.405100,2020-01-03 10:51:02.581515,"New credit","Other, see explanation","26370.206671205586"
540,W_Handle leads,User_17,2020-01-03 10:49:40.192810,2020-01-03 10:51:51.170281,"New credit","Home improvement","15.736766813465636"
541,W_Complete application,User_73,2020-01-03 10:49:40.192810,2020-01-03 10:53:29.840435,"New credit","Not speficied","5649.029500199467"
543,W_Complete application,User_17,2020-01-03 10:51:51.170281,2020-01-03 10:57:25.806954,"New credit","Car","42.879300771107"
545,W_Handle leads,User_17,2020-01-03 10:57:25.806954,2020-01-03 10:59:50.754017,"New credit","Car","2091.843027465815"
546,W_Complete application,User_17,2020-01-03 10:59:50.754017,2020-01-03 11:00:53.399392,"Limit raise","Other, see explanation","14953.386368119143"
544,W_Complete application,User_73,2020-01-03 10:53:29.840435,2020-01-03 11:00:54.669664,"New credit","Existing loan takeover","120.07202860566689"
542,W_Complete application,User_29,2020-01-03 10:51:02.581515,2020-01-03 11:23:42.856392,"New credit","Motorcycle","553.3253345761464"
547,W_Complete application,User_29,2020-01-03 11:23:42.856392,2020-01-03 11:35:16.237116,"New credit","Car","33287.307592087236"
548,W_Complete application,User_29,2020-01-03 11:35:16.237116,2020-01-03 11:51:09.427146,"New credit","Unknown","10058.049202094164"
549,W_Complete application,User_29,2020-01-03 11:51:09.427146,2020-01-03 12:09:39.645950,"New credit","Car","2307.507906180711"
550,W_Complete application,User_29,2020-01-03 12:09:39.645950,2020-01-03 12:15:31.570393,"New credit","Car","48235.601731404495"
551,W_Call after offers,User_29,2020-01-03 12:15:31.570393,2020-01-03 12:25:35.777418,"New credit","Existing loan takeover","63.9316722484524"
552,W_Complete application,User_29,2020-01-03 12:25:35.777418,2020-01-03 12:57:35.433911,"New credit","Remaining debt home","330.16833178921166"
553,W_Complete application,User_29,2020-01-03 12:57:35.433911,2020-01-03 13:12:18.025307,"New credit","Car","9592.175987554172"
554,W_Complete application,User_29,2020-01-03 13:12:18.025307,2020-01-03 13:19:56.047779,"New credit","Home improvement","1011.974236167561"
555,W_Complete application,User_29,2020-01-03 13:19:56.047779,2020-01-03 13:41:10.703152,"New credit","Car","900.5294205375557"
556,W_Complete application,User_29,2020-01-03 13:41:10.703152,2020-01-03 13:58:29.349471,"New credit","Existing loan takeover","4925.6930571129915"
557,W_Complete application,User_29,2020-01-03 13:58:29.349471,2020-01-03 14:07:11.406247,"New credit","Home improvement","3971.2694213525165"
558,W_Complete application,User_29,2020-01-03 14:07:11.406247,2020-01-03 14:22:53.120625,"New credit","Other, see explanation","1832.1193015526608"
559,W_Complete application,User_29,2020-01-03 14:22:53.120625,2020-01-03 14:30:45.512388,"New credit","Home improvement","4875.626594318763"
560,W_Complete application,User_29,2020-01-03 14:30:45.512388,2020-01-03 15:01:55.034723,"New credit","Existing loan takeover","178.72200893377553"
561,W_Complete application,User_29,2020-01-03 15:01:55.034723,2020-01-03 15:12:27.192388,"Limit raise","Car","17051.472106945028"
562,W_Complete application,User_29,2020-01-03 15:12:27.192388,2020-01-03 15:21:28.830556,"New credit","Home improvement","5108.1257414808115"
563,W_Complete application,User_29,2020-01-03 15:21:28.830556,2020-01-03 15:27:54.481158,"New credit","Car","60847.66150555719"
564,W_Complete application,User_29,2020-01-03 15:27:54.481158,2020-01-03 15:41:55.732177,"New credit","Car","7329.300395694607"
565,W_Handle leads,User_32,2020-01-03 22:00:00.000000,2020-01-03 22:02:02.222877,"New credit","Home improvement","8289.232760756035"
566,W_Complete application,User_83,2020-01-03 22:00:00.000000,2020-01-03 22:07:08.837766,"New credit","Car","8.950609516966413"
567,W_Complete application,User_95,2020-01-03 22:00:00.000000,2020-01-03 22:08:05.702395,"New credit","Car","8529.871918145347"
569,W_Complete application,User_32,2020-01-03 22:02:02.222877,2020-01-03 22:09:25.236165,"New credit","Car","8980.604428628656"
568,W_Complete application,User_102,2020-01-03 22:00:00.000000,2020-01-03 22:11:21.708418,"New credit","Car","21630.961833251567"
570,W_Complete application,User_83,2020-01-03 22:07:08.837766,2020-01-03 22:12:24.028058,"Limit raise","Car","172.84602352317862"
573,W_Complete application,User_102,2020-01-03 22:11:21.708418,2020-01-03 22:14:22.277042,"New credit","Unknown","133434.53816958028"
572,W_Complete application,User_32,2020-01-03 22:09:25.236165,2020-01-03 22:17:26.535491,"New credit","Existing loan takeover","33015.556490903626"
576,W_Complete application,User_32,2020-01-03 22:17:26.535491,2020-01-03 22:18:12.000488,"Limit raise","Home improvement","21528.669002567683"
571,W_Complete application,User_95,2020-01-03 22:08:05.702395,2020-01-03 22:18:25.411788,"New credit","Home improvement","1357.2376736187398"
574,W_Complete application,User_83,2020-01-03 22:12:24.028058,2020-01-03 22:19:50.439672,"New credit","Car","3176.523256288007"
578,W_Complete application,User_95,2020-01-03 22:18:25.411788,2020-01-03 22:23:02.245648,"New credit","Other, see explanation","23.537669605688617"
580,W_Complete application,User_95,2020-01-03 22:23:02.245648,2020-01-03 22:27:24.878560,"Limit raise","Home improvement","162.12094101525616"
577,W_Complete application,User_32,2020-01-03 22:18:12.000488,2020-01-03 22:30:24.012313,"New credit","Remaining debt home","6925.538782726326"
575,W_Complete application,User_102,2020-01-03 22:14:22.277042,2020-01-03 22:32:06.353589,"New credit","Car","1779.091297348301"
582,W_Complete application,User_32,2020-01-03 22:30:24.012313,2020-01-03 22:36:35.799059,"New credit","Existing loan takeover","10186.495535890086"
579,W_Complete application,User_83,2020-01-03 22:19:50.439672,2020-01-03 22:38:14.673680,"New credit","Remaining debt home","172.92844080900798"
581,W_Complete application,User_95,2020-01-03 22:27:24.878560,2020-01-03 22:39:05.244804,"New credit","Home improvement","1766.9537991030338"
585,W_Call after offers,User_83,2020-01-03 22:38:14.673680,2020-01-03 22:41:40.748689,"New credit","Existing loan takeover","38.377794278074376"
584,W_Complete application,User_32,2020-01-03 22:36:35.799059,2020-01-03 22:43:06.542660,"New credit","Car","1.2340353863781273"
586,W_Complete application,User_95,2020-01-03 22:39:05.244804,2020-01-03 22:43:06.669912,"New credit","Car","82.79615773930487"
588,W_Complete application,User_32,2020-01-03 22:43:06.542660,2020-01-03 22:47:57.035182,"New credit","Home improvement","31.978353709257995"
589,W_Complete application,User_95,2020-01-03 22:43:06.669912,2020-01-03 22:53:01.732644,"New credit","Home improvement","16562.33056160139"
590,W_Complete application,User_32,2020-01-03 22:47:57.035182,2020-01-03 22:53:15.723495,"New credit","Car","605.5529150271987"
587,W_Complete application,User_83,2020-01-03 22:41:40.748689,2020-01-03 22:53:25.740807,"New credit","Other, see explanation","10549.682966813156"
592,W_Complete application,User_32,2020-01-03 22:53:15.723495,2020-01-03 23:00:11.712054,"New credit","Unknown","30302.39396481844"
591,W_Complete application,User_95,2020-01-03 22:53:01.732644,2020-01-03 23:03:48.128595,"New credit","Extra spending limit","2090.036460464466"
595,W_Complete application,User_87,2020-01-03 23:00:00.000000,2020-01-03 23:04:31.459498,"New credit","Car","5757.069764347701"
593,W_Complete application,User_83,2020-01-03 22:53:25.740807,2020-01-03 23:05:06.556907,"New credit","Car","54046.30623349548"
596,W_Complete application,User_32,2020-01-03 23:00:11.712054,2020-01-03 23:08:49.060312,"New credit","Existing loan takeover","73.14982064526586"
600,W_Complete application,User_87,2020-01-03 23:08:49.060312,2020-01-03 23:10:31.946423,"New credit","Car","88713.41843601342"
597,W_Handle leads,User_32,2020-01-03 23:08:49.060312,2020-01-03 23:12:44.094176,"New credit","Home improvement","0.016279780324241985"
602,W_Complete application,User_32,2020-01-03 23:12:44.094176,2020-01-03 23:16:31.354051,"Limit raise","Car","50584.17513574511"
601,W_Complete application,User_87,2020-01-03 23:10:31.946423,2020-01-03 23:17:06.646847,"New credit","Unknown","8803.267892401951"
594,W_Complete application,User_29,2020-01-03 23:00:00.000000,2020-01-03 23:17:40.201212,"New credit","Other, see explanation","199.32265225098257"
599,W_Complete application,User_95,2020-01-03 23:08:49.060312,2020-01-03 23:17:52.882110,"New credit","Existing loan takeover","29333.263564592748"
583,W_Complete application,User_102,2020-01-03 22:32:06.353589,2020-01-03 23:18:45.459540,"New credit","Remaining debt home","139.4344717843088"
604,W_Complete application,User_87,2020-01-03 23:17:06.646847,2020-01-03 23:21:09.147308,"New credit","Car","11914.926900007407"
598,W_Complete application,User_83,2020-01-03 23:08:49.060312,2020-01-03 23:22:48.604001,"New credit","Unknown","8484.357332624664"
603,W_Complete application,User_32,2020-01-03 23:16:31.354051,2020-01-03 23:23:35.649968,"New credit","Car","12079.45803548502"
610,W_Complete application,User_87,2020-01-03 23:23:35.649968,2020-01-03 23:24:39.127338,"New credit","Car","11048.492711679468"
605,W_Handle leads,User_32,2020-01-03 23:23:35.649968,2020-01-03 23:25:59.614556,"New credit","Existing loan takeover","3532.8280779289416"
609,W_Complete application,User_95,2020-01-03 23:23:35.649968,2020-01-03 23:29:55.925882,"New credit","Caravan / Camper","30293.03141154661"
611,W_Complete application,User_87,2020-01-03 23:24:39.127338,2020-01-03 23:31:36.185420,"Limit raise","Unknown","0.20503422181883432"
612,W_Complete application,User_32,2020-01-03 23:25:59.614556,2020-01-03 23:34:56.554757,"New credit","Existing loan takeover","4.6049767606083486e-05"
613,W_Complete application,User_95,2020-01-03 23:29:55.925882,2020-01-03 23:35:04.621899,"New credit","Car","546.5838101793735"
606,W_Complete application,User_83,2020-01-03 23:23:35.649968,2020-01-03 23:37:59.578082,"New credit","Unknown","12901.527645781194"
614,W_Complete application,User_87,2020-01-03 23:31:36.185420,2020-01-03 23:38:49.208032,"New credit","Car","0.0001282633721290391"
618,W_Complete application,User_87,2020-01-03 23:38:49.208032,2020-01-03 23:38:54.572647,"Limit raise","Existing loan takeover","2477.6253760137606"
615,W_Complete application,User_32,2020-01-03 23:34:56.554757,2020-01-03 23:40:42.450565,"New credit","Home improvement","17258.457375468526"
619,W_Complete application,User_87,2020-01-03 23:38:54.572647,2020-01-03 23:43:56.195611,"New credit","Home improvement","516.8964946433518"
620,W_Complete application,User_32,2020-01-03 23:40:42.450565,2020-01-03 23:46:43.617500,"New credit","Home improvement","614.9957126916163"
616,W_Complete application,User_95,2020-01-03 23:35:04.621899,2020-01-03 23:48:34.657084,"New credit","Unknown","4530.252078435969"
621,W_Complete application,User_87,2020-01-03 23:43:56.195611,2020-01-03 23:48:36.770168,"New credit","Existing loan takeover","22511.481736017842"
624,W_Complete application,User_87,2020-01-03 23:48:36.770168,2020-01-03 23:50:25.077345,"New credit","Existing loan takeover","34858.248638758945"
617,W_Complete application,User_83,2020-01-03 23:37:59.578082,2020-01-03 23:50:53.729065,"New credit","Unknown","92.3195424025366"
607,W_Complete application,User_29,2020-01-03 23:23:35.649968,2020-01-03 23:51:43.560859,"New credit","Existing loan takeover","1791.1608642674828"
622,W_Complete application,User_32,2020-01-03 23:46:43.617500,2020-01-03 23:53:37.135887,"New credit","Car","9248.392378065808"
623,W_Complete application,User_95,2020-01-03 23:48:34.657084,2020-01-03 23:53:54.289339,"New credit","Car","5022.244148570348"
625,W_Complete application,User_87,2020-01-03 23:50:25.077345,2020-01-03 23:54:16.606202,"New credit","Car","19180.48313055229"
629,W_Complete application,User_95,2020-01-03 23:53:54.289339,2020-01-03 23:56:01.421103,"Limit raise","Home improvement","88.99929741542407"
630,W_Complete application,User_87,2020-01-03 23:54:16.606202,2020-01-03 23:57:15.244022,"New credit","Unknown","53342.64089840254"
628,W_Handle leads,User_32,2020-01-03 23:53:37.135887,2020-01-03 23:58:28.299891,"New credit","Car","4.047413747417239"
626,W_Complete application,User_83,2020-01-03 23:50:53.729065,2020-01-04 00:05:07.040875,"New credit","Unknown","264.2945176915559"
631,W_Complete application,User_95,2020-01-03 23:56:01.421103,2020-01-04 00:07:54.354881,"New credit","Home improvement","2800.744611671377"
634,W_Complete application,User_83,2020-01-04 00:05:07.040875,2020-01-04 00:09:26.158931,"New credit","Not speficied","910.2385804741829"
627,W_Complete application,User_29,2020-01-03 23:51:43.560859,2020-01-04 00:11:37.315765,"New credit","Not speficied","1713.4173590765272"
632,W_Complete application,User_87,2020-01-03 23:57:15.244022,2020-01-04 00:12:01.368793,"New credit","Tax payments","1770.4311073748427"
633,W_Complete application,User_32,2020-01-03 23:58:28.299891,2020-01-04 00:14:24.522694,"New credit","Remaining debt home","139.19835724184458"
635,W_Handle leads,User_32,2020-01-04 00:14:24.522694,2020-01-04 00:17:04.640655,"New credit","Unknown","4363.488622489539"
637,W_Handle leads,User_32,2020-01-04 00:17:04.640655,2020-01-04 00:19:28.614771,"New credit","Existing loan takeover","96648.11926760731"
641,W_Handle leads,User_32,2020-01-04 00:19:28.614771,2020-01-04 00:21:11.721195,"New credit","Other, see explanation","167.41305241364398"
608,W_Complete application,User_102,2020-01-03 23:23:35.649968,2020-01-04 00:22:56.343763,"New credit","Tax payments","963.7131960995514"
639,W_Complete application,User_95,2020-01-04 00:17:04.640655,2020-01-04 00:24:03.834943,"New credit","Car","37650.649173568345"
640,W_Complete application,User_87,2020-01-04 00:17:04.640655,2020-01-04 00:25:25.356012,"Limit raise","Car","138267.85954595107"
636,W_Complete application,User_83,2020-01-04 00:14:24.522694,2020-01-04 00:26:41.505988,"New credit","Other, see explanation","839.4934871704706"
642,W_Complete application,User_32,2020-01-04 00:21:11.721195,2020-01-04 00:28:07.900926,"New credit","Home improvement","2490.5941169318216"
638,W_Complete application,User_29,2020-01-04 00:17:04.640655,2020-01-04 00:32:01.133922,"Limit raise","Car","1366.220553639827"
646,W_Complete application,User_83,2020-01-04 00:26:41.505988,2020-01-04 00:32:16.752730,"New credit","Car","7333.912667304823"
648,W_Call after offers,User_138,2020-01-04 00:28:07.900926,2020-01-04 00:32:24.680200,"Limit raise","Home improvement","55443.491100537896"
644,W_Complete application,User_95,2020-01-04 00:24:03.834943,2020-01-04 00:33:13.432737,"Limit raise","Existing loan takeover","501.4675640132943"
645,W_Complete application,User_87,2020-01-04 00:25:25.356012,2020-01-04 00:34:27.600308,"New credit","Existing loan takeover","480.57798761662616"
651,W_Complete application,User_95,2020-01-04 00:33:13.432737,2020-01-04 00:34:35.696140,"Limit raise","Other, see explanation","3404.1377442202643"
647,W_Complete application,User_32,2020-01-04 00:28:07.900926,2020-01-04 00:37:43.628704,"New credit","Existing loan takeover","1.1853550135002895"
652,W_Complete application,User_87,2020-01-04 00:34:27.600308,2020-01-04 00:38:01.267910,"New credit","Home improvement","11251.055569704486"
650,W_Complete application,User_83,2020-01-04 00:32:16.752730,2020-01-04 00:39:00.668927,"Limit raise","Remaining debt home","91535.58446116927"
654,W_Complete application,User_32,2020-01-04 00:37:43.628704,2020-01-04 00:42:14.136384,"New credit","Not speficied","263.4147062184413"
655,W_Complete application,User_87,2020-01-04 00:38:01.267910,2020-01-04 00:42:26.274568,"New credit","Car","54291.34546451933"
658,W_Complete application,User_87,2020-01-04 00:42:26.274568,2020-01-04 00:45:36.362333,"New credit","Home improvement","34967.345882103065"
653,W_Complete application,User_95,2020-01-04 00:34:35.696140,2020-01-04 00:47:19.722320,"New credit","Home improvement","0.004908408742729881"
657,W_Complete application,User_32,2020-01-04 00:42:14.136384,2020-01-04 00:47:41.868114,"New credit","Car","12013.405966319737"
661,W_Handle leads,User_32,2020-01-04 00:47:41.868114,2020-01-04 00:47:55.175383,"New credit","Home improvement","21774.91065687617"
659,W_Complete application,User_87,2020-01-04 00:45:36.362333,2020-01-04 00:49:38.010805,"New credit","Not speficied","8028.522744349975"
656,W_Complete application,User_83,2020-01-04 00:39:00.668927,2020-01-04 00:50:01.663045,"New credit","Existing loan takeover","36968.863987958226"
649,W_Complete application,User_29,2020-01-04 00:32:01.133922,2020-01-04 00:50:02.912753,"New credit","Other, see explanation","4.60049095487602"
663,W_Complete application,User_87,2020-01-04 00:49:38.010805,2020-01-04 00:53:48.503174,"New credit","Boat","1839.7281489139286"
664,W_Complete application,User_83,2020-01-04 00:50:01.663045,2020-01-04 00:55:04.810747,"New credit","Home improvement","1225.7059441261035"
666,W_Call after offers,User_138,2020-01-04 00:50:02.912753,2020-01-04 00:56:08.036397,"New credit","Existing loan takeover","52.486439236629394"
662,W_Complete application,User_32,2020-01-04 00:47:55.175383,2020-01-04 00:57:08.396905,"New credit","Existing loan takeover","0.39775189765298485"
667,W_Complete application,User_87,2020-01-04 00:53:48.503174,2020-01-04 00:57:23.067291,"New credit","Car","7805.204694104803"
660,W_Complete application,User_95,2020-01-04 00:47:19.722320,2020-01-04 00:59:47.277823,"New credit","Existing loan takeover","5143.614144341051"
669,W_Complete application,User_32,2020-01-04 00:57:08.396905,2020-01-04 01:00:52.498744,"New credit","Car","4634.559199466295"
673,W_Complete application,User_32,2020-01-04 01:00:52.498744,2020-01-04 01:02:31.688865,"Limit raise","Existing loan takeover","263.8352675201415"
671,W_Call after offers,User_138,2020-01-04 00:57:23.067291,2020-01-04 01:03:28.120769,"New credit","Existing loan takeover","5204.711216181136"
643,W_Complete application,User_102,2020-01-04 00:22:56.343763,2020-01-04 01:04:31.977836,"New credit","Unknown","2660.0745194453075"
670,W_Complete application,User_87,2020-01-04 00:57:23.067291,2020-01-04 01:11:32.732617,"New credit","Remaining debt home","31.85869232397578"
674,W_Complete application,User_32,2020-01-04 01:02:31.688865,2020-01-04 01:11:32.868711,"New credit","Other, see explanation","0.25076412081701627"
668,W_Complete application,User_83,2020-01-04 00:55:04.810747,2020-01-04 01:13:10.924126,"New credit","Remaining debt home","2.574061715764557"
672,W_Complete application,User_95,2020-01-04 00:59:47.277823,2020-01-04 01:14:41.293436,"New credit","Unknown","34.56493729174528"
677,W_Complete application,User_32,2020-01-04 01:11:32.868711,2020-01-04 01:16:35.013492,"New credit","Home improvement","15649.92202541734"
676,W_Complete application,User_87,2020-01-04 01:11:32.732617,2020-01-04 01:16:40.115910,"New credit","Not speficied","6294.268661470269"
678,W_Complete application,User_83,2020-01-04 01:13:10.924126,2020-01-04 01:19:46.604538,"New credit","Car","279.05394132498037"
665,W_Complete application,User_29,2020-01-04 00:50:02.912753,2020-01-04 01:20:00.675688,"New credit","Remaining debt home","3326.380358098189"
679,W_Complete application,User_95,2020-01-04 01:14:41.293436,2020-01-04 01:20:35.532904,"New credit","Other, see explanation","4687.486820910049"
681,W_Complete application,User_87,2020-01-04 01:16:40.115910,2020-01-04 01:20:47.021283,"New credit","Home improvement","19161.547911203743"
680,W_Complete application,User_32,2020-01-04 01:16:35.013492,2020-01-04 01:22:56.830591,"New credit","Existing loan takeover","1905.1530954816685"
682,W_Complete application,User_83,2020-01-04 01:19:46.604538,2020-01-04 01:24:36.557544,"New credit","Home improvement","15.453820210180913"
684,W_Complete application,User_95,2020-01-04 01:20:35.532904,2020-01-04 01:25:19.070157,"New credit","Car","2900.9728466338506"
685,W_Complete application,User_87,2020-01-04 01:20:47.021283,2020-01-04 01:28:16.265621,"New credit","Car","54.408230991609436"
687,W_Complete application,User_83,2020-01-04 01:24:36.557544,2020-01-04 01:31:25.899449,"New credit","Car","23.740502254734828"
688,W_Complete application,User_95,2020-01-04 01:25:19.070157,2020-01-04 01:31:58.044010,"New credit","Car","687.4285033584646"
691,W_Complete application,User_95,2020-01-04 01:31:58.044010,2020-01-04 01:33:02.922556,"Limit raise","Not speficied","43578.78308337017"
689,W_Complete application,User_87,2020-01-04 01:28:16.265621,2020-01-04 01:33:05.947599,"Limit raise","Remaining debt home","18537.529496424915"
686,W_Complete application,User_32,2020-01-04 01:22:56.830591,2020-01-04 01:33:11.258867,"New credit","Existing loan takeover","302.8781234049969"
683,W_Complete application,User_29,2020-01-04 01:20:00.675688,2020-01-04 01:33:24.618149,"New credit","Car","16694.11402077568"
693,W_Complete application,User_87,2020-01-04 01:33:05.947599,2020-01-04 01:37:24.208558,"Limit raise","Motorcycle","4615.894397308244"
694,W_Complete application,User_32,2020-01-04 01:33:11.258867,2020-01-04 01:38:00.919411,"New credit","Existing loan takeover","23829.27053930877"
692,W_Complete application,User_95,2020-01-04 01:33:02.922556,2020-01-04 01:39:06.353592,"New credit","Car","17.20987418544181"
695,W_Handle leads,User_32,2020-01-04 01:38:00.919411,2020-01-04 01:39:38.911137,"New credit","Boat","78.24128775389356"
697,W_Complete application,User_87,2020-01-04 01:38:00.919411,2020-01-04 01:42:25.066775,"New credit","Home improvement","87287.20212761217"
700,W_Call after offers,User_138,2020-01-04 01:39:38.911137,2020-01-04 01:44:54.236309,"New credit","Unknown","0.11239090541906968"
696,W_Complete application,User_29,2020-01-04 01:38:00.919411,2020-01-04 01:45:43.137198,"New credit","Home improvement","1241.8764655096597"
698,W_Complete application,User_95,2020-01-04 01:39:06.353592,2020-01-04 01:45:59.408239,"New credit","Home improvement","22900.788602982564"
675,W_Complete application,User_102,2020-01-04 01:04:31.977836,2020-01-04 01:46:12.330288,"New credit","Existing loan takeover","2716.4661869076435"
690,W_Complete application,User_83,2020-01-04 01:31:25.899449,2020-01-04 01:46:42.990222,"New credit","Unknown","1.2684548825721635"
699,W_Complete application,User_32,2020-01-04 01:39:38.911137,2020-01-04 01:48:36.511943,"New credit","Existing loan takeover","399.361177288756"
701,W_Handle leads,User_32,2020-01-04 01:48:36.511943,2020-01-04 01:49:14.048705,"New credit","Home improvement","61135.34420012856"
706,W_Complete application,User_95,2020-01-04 01:49:14.048705,2020-01-04 01:52:06.939014,"New credit","Car","74595.08757945121"
703,W_Handle leads,User_32,2020-01-04 01:49:14.048705,2020-01-04 01:52:50.826155,"New credit","Home improvement","779.4908783812743"
707,W_Complete application,User_87,2020-01-04 01:49:14.048705,2020-01-04 01:54:50.582190,"New credit","Car","688.405195855645"
705,W_Complete application,User_102,2020-01-04 01:49:14.048705,2020-01-04 01:56:11.822467,"New credit","Existing loan takeover","40930.17429750282"
702,W_Complete application,User_83,2020-01-04 01:48:36.511943,2020-01-04 01:56:48.469686,"New credit","Car","2.420640858048319"
708,W_Handle leads,User_32,2020-01-04 01:52:50.826155,2020-01-04 01:57:39.008058,"New credit","Car","0.540204505575769"
704,W_Complete application,User_29,2020-01-04 01:49:14.048705,2020-01-04 01:58:03.905981,"New credit","Home improvement","1.117889849946448"
710,W_Complete application,User_87,2020-01-04 01:54:50.582190,2020-01-04 01:59:29.711678,"New credit","Home improvement","5.198438450741191"
715,W_Complete application,User_87,2020-01-04 01:59:29.711678,2020-01-04 02:02:30.064507,"New credit","Remaining debt home","25820.362841421324"
713,W_Complete application,User_32,2020-01-04 01:57:39.008058,2020-01-04 02:03:49.621822,"New credit","Car","262.9232685608533"
712,W_Complete application,User_83,2020-01-04 01:56:48.469686,2020-01-04 02:04:45.905734,"New credit","Car","145.77487290653653"
716,W_Complete application,User_87,2020-01-04 02:02:30.064507,2020-01-04 02:06:46.000169,"New credit","Home improvement","10807.497043521449"
709,W_Complete application,User_95,2020-01-04 01:52:50.826155,2020-01-04 02:08:16.366362,"New credit","Existing loan takeover","1060.1396656301263"
714,W_Complete application,User_29,2020-01-04 01:58:03.905981,2020-01-04 02:11:41.085947,"New credit","Existing loan takeover","17117.16602794457"
719,W_Complete application,User_87,2020-01-04 02:06:46.000169,2020-01-04 02:11:48.162245,"New credit","Home improvement","0.00017349350265967524"
717,W_Complete application,User_32,2020-01-04 02:03:49.621822,2020-01-04 02:14:37.137551,"New credit","Car","33344.2494307396"
718,W_Complete application,User_83,2020-01-04 02:04:45.905734,2020-01-04 02:17:11.122867,"New credit","Car","40932.67910734785"
720,W_Complete application,User_95,2020-01-04 02:08:16.366362,2020-01-04 02:20:32.461102,"New credit","Home improvement","1979.0922197687635"
721,W_Complete application,User_29,2020-01-04 02:11:41.085947,2020-01-04 02:20:42.018636,"New credit","Home improvement","845.5129253848025"
723,W_Complete application,User_32,2020-01-04 02:14:37.137551,2020-01-04 02:20:50.291730,"New credit","Car","7995.7059297848"
722,W_Complete application,User_87,2020-01-04 02:11:48.162245,2020-01-04 02:21:43.676209,"New credit","Remaining debt home","4089.5113609776813"
727,W_Handle leads,User_32,2020-01-04 02:20:50.291730,2020-01-04 02:22:51.666371,"New credit","Existing loan takeover","19311.197055638975"
724,W_Complete application,User_83,2020-01-04 02:17:11.122867,2020-01-04 02:24:04.269564,"New credit","Car","769.1735530062812"
729,W_Complete application,User_32,2020-01-04 02:22:51.666371,2020-01-04 02:28:00.594491,"New credit","Car","932.5468742192411"
730,W_Complete application,User_83,2020-01-04 02:24:04.269564,2020-01-04 02:29:52.384222,"Limit raise","Car","12198.14835931988"
731,W_Handle leads,User_32,2020-01-04 02:28:00.594491,2020-01-04 02:29:59.605177,"New credit","Car","8615.58459647972"
728,W_Complete application,User_87,2020-01-04 02:21:43.676209,2020-01-04 02:30:31.789811,"New credit","Existing loan takeover","4558.345739755016"
